|time|Rank|Product Names|Stars|Reviews|Authors/Company|Edition/Console|Price_std_or_min|Max_prices
45|2020-07-31 00:39|46.0|Red Dead Redemption 2 - PlayStation 4|||TAKE-TWO|PlayStation 4|155.68|
46|2020-07-31 00:39|47.0|Headset Razer Kraken X For Console|||||389.9|
47|2020-07-31 00:39|48.0|Pro Evolution Soccer eFootball PES 2020 - PlayStation 4|||Playstation|PlayStation 4|119.99|
48|2020-07-31 00:39|49.0|Cabo Rede CAT.6 1.5M PC-ETH6U15BL Patch Cord, Plus Cable, Cabos para computadores e notebooks, Azul|||||12.75|
49|2020-07-31 00:39|50.0|Control - Edição Padrão - PlayStation 4|||Playstation|PlayStation 4|129.99|
50|2020-07-31 11:00|1.0|Controle Dualshock 4 - PlayStation 4 - Preto|||PlayStation|PlayStation 4|262.9|
51|2020-07-31 11:00|2.0|Fone De Ouvido Headset Gamer Com Led Warrior - Ph219|||||139.9|
52|2020-07-31 11:00|3.0|Death Stranding - Edição Padrão - PlayStation 4|||Playstation|PlayStation 4|78.9|
53|2020-07-31 11:00|4.0|Days Gone - PlayStation 4|||Playstation|PlayStation 4|79.0|
54|2020-07-31 11:00|5.0|The Last of Us Part II - Edição  Padrão - PlayStation 4|||Playstation|PlayStation 4|236.83|
55|2020-07-31 11:00|6.0|Horizon Zero Dawn Complete Edition Hits - PlayStation 4|||Playstation|PlayStation 4|53.9|
56|2020-07-31 11:00|7.0|Ghost Of Tsushima Edição Padrão - PlayStation 4|||Playstation|PlayStation 4|246.39|
57|2020-07-31 11:00|8.0|Mouse Multilaser Sem Fio 2.4 Ghz 1600 Dpi Preto Usb - MO221|||||27.16|
58|2020-07-31 11:00|9.0|Fone de Ouvido Multilaser Profissional Giant P2 - PH049|||||59.41|
59|2020-07-31 11:00|10.0|Fortrek OM-801, Mouse Gamer USB, 3200 DPI, Preto/Verde|||||41.0|
60|2020-07-31 11:00|11.0|Controle Dualshock 4 - PlayStation 4 - Berry Blue|||PlayStation|PlayStation 4|289.0|
61|2020-07-31 11:00|12.0|Headset Sem Fio Série Ouro - Preto - Playstation 4|||Playstation|PlayStation 4|445.59|
62|2020-07-31 11:00|13.0|Teclado e Mouse kit Gamer Com Fio Gk-20 C3tech|||||63.42|
63|2020-07-31 11:00|14.0|HEADSET GAMER CLOUD CORE, Hyper X, KHX-HSCC-BK|||||409.0|
64|2020-07-31 11:00|15.0|Controle Dualshock 4 - PlayStation 4 - Branco Glacial|||PlayStation|PlayStation 4|275.41|
65|2020-07-31 11:00|16.0|Mouse Gamer PRO M5 RGB Preto FORTREK, Fortrek, Mouses|||||71.43|
66|2020-07-31 11:00|17.0|Headphone, One for All PC/Gaming SV5341, Preto|||||34.84|
67|2020-07-31 11:00|18.0|Microsoft Xbox Live Gold - 12 Meses + Chaveiro|||Microsoft|Xbox|149.0|
68|2020-07-31 11:00|19.0|Medievil - PlayStation 4|||Playstation|PlayStation 4|55.92|
69|2020-07-31 11:00|20.0|Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4|||Playstation|PlayStation 4|126.9|
70|2020-07-31 11:00|21.0|Final Fantasy VII Remake - Edição Padrão - PlayStation 4|||SQUARE ENIX|PlayStation 4|189.99|
71|2020-07-31 11:00|22.0|Mouse Gamer PRO M3 RGB Preto FORTREK, Fortrek, Mouses|||||95.83|
72|2020-07-31 11:00|23.0|CABO REDE CAT.5E 2.5M PC-ETHU25BL PATCH CORD, Plus Cable, Cabos para computadores e notebooks|||||9.9|
73|2020-07-31 11:00|24.0|Uncharted 4 Thief`s End Hits - PlayStation 4|||Playstation|PlayStation 4|49.99|
74|2020-07-31 11:00|25.0|Headset Gamer Harve, Warrior, PH298, Preto/Verde|||||106.53|
75|2020-07-31 11:00|26.0|Console PlayStation 4 Mega Pack 12 - God Of War, Gran Turismo, Days Gone|||SONY PLAYSTATION|PlayStation 4|0.024990000000000002|
76|2020-07-31 11:00|27.0|Headset Gamer Hyperx Cloud II, Kingston, KHX-HSPC-RD, Preto e Vermelho|||||611.0|
77|2020-07-31 11:00|28.0|Left Alive Edição Day One - PlayStation 4|||SQUARE ENIX|PlayStation 4|39.99|
78|2020-07-31 11:00|29.0|Razer Headset Kraken X Multi Platform|||||423.51|
79|2020-07-31 11:00|30.0|Mouse Gamer USB 3200DPI Spider 2, Fortrek, Mouses, Preta/Vermelho|||||40.91|
80|2020-07-31 11:00|31.0|Final Fantasy VII Remake - Edição Steelbook - PlayStation 4|||SQUARE ENIX|PlayStation 4|279.0|
81|2020-07-31 11:00|32.0|Headset Gamer Warrior, P2, Fone De Ouvido com Microfone - PH101|||||89.0|
82|2020-07-31 11:00|33.0|MOUSE GAMER HP LED MULTICORES, PRETO USB, 1000 DPI - M160|||||56.27|
83|2020-07-31 11:00|34.0|The Last Of Us Remasterizado Hits - PlayStation 4|||Playstation|PlayStation 4|61.32|
84|2020-07-31 11:00|35.0|Pro Evolution Soccer eFootball PES 2020 - PlayStation 4|||Playstation|PlayStation 4|119.99|
85|2020-07-31 11:00|36.0|Headset Gamer, Philips, SHM1900/00, Preto|||||72.0|
86|2020-07-31 11:00|37.0|Console PlayStation 4 1TB Bundle Hits 10 - Death Stranding, The Last Of Us, Gran Turismo Sport - PlayStation 4|||Playstation|PlayStation 4|0.025990000000000003|
87|2020-07-31 11:00|38.0|God Of War Hits - PlayStation 4|||Playstation|PlayStation 4|79.9|
88|2020-07-31 11:00|39.0|Headset Gamer Scylla H901, Redragon, Microfones e Fones de Ouvido, Preto|||||129.9|
89|2020-07-31 11:00|40.0|Headset CloudX Stinger Core para Xbox|||HyperX|Xbox|315.68|
90|2020-07-31 11:00|41.0|HYperX Gaming Mouse Pulsefire Surge RGB|||||294.0|
91|2020-07-31 11:00|42.0|Fone De Ouvido Multilaser Monster High P2 - PH105|||||9.9|
92|2020-07-31 11:00|43.0|HyperX Gaming Headset Cloud Revolver para PC e PS4|||||599.0|
93|2020-07-31 11:00|44.0|Nioh 2 - PlayStation 4|||Playstation|PlayStation 4|120.18|
94|2020-07-31 11:00|45.0|Red Dead Redemption 2 - PlayStation 4|||TAKE-TWO|PlayStation 4|155.68|
95|2020-07-31 11:00|46.0|Fone de Ouvido Sem Fio Bluetooth i7S Esportivo Estéreo|||||39.3|
96|2020-07-31 11:00|47.0|Bloodborne Hits - PlayStation 4|||Playstation|PlayStation 4|60.64|
97|2020-07-31 11:00|48.0|Teclado Gamer, Fortrek, Pro K1 RGB, Preto|||||100.0|
98|2020-07-31 11:00|49.0|Mouse Gamer USB Anatômico com Led Flow Effect Ajuste de DPI Sensor Óptico 6400DPIs Botões Laterais GM-V550|||||85.5|
